id,timestamp,market_id,market_name,token_id,outcome,price,bid,ask,spread,volume_24h,bid_depth,ask_depth,created_at
46521,1771923665,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18794,18794,
46523,1771923665,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17664,17730,
46529,1771923665,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17664,17730,
46507,1771923605,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18794,18794,
46509,1771923605,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17644,17710,
46515,1771923605,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17664,17730,
46493,1771923545,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18774,18774,
46495,1771923545,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17644,17710,
46501,1771923545,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17664,17730,
46479,1771923485,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18372,18372,
46481,1771923485,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17582,17582,
46487,1771923485,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17464,17530,
