id,timestamp,market_id,interval_minutes,log_return,realized_vol_60m,efficiency_60m,vol_bucket,trend_bucket,created_at
3,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
5,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
14,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
36,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
46,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
48,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
57,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
79,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
89,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
91,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
100,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
122,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
132,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
134,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
143,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
165,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
175,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
177,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
186,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
208,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
218,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
220,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
229,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
251,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
261,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
263,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
272,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
294,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
304,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
306,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
315,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
337,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
347,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
349,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
358,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
380,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
390,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
392,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
401,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
423,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
433,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
435,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
444,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
466,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
476,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
478,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
487,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
509,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
519,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
521,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
530,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
552,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
562,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
564,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
573,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
595,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
605,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
607,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
616,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
638,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
648,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
650,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
659,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
681,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
691,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
693,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
702,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
724,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
734,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
736,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
745,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
767,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
777,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
779,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
788,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
810,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
820,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
822,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
831,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
853,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
863,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
865,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
874,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
896,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
906,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
908,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
917,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
939,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
949,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
951,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
960,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
982,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
992,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
994,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1003,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1025,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1035,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1037,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1046,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1068,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1078,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1080,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1089,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1111,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1121,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1123,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1132,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1154,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1164,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1166,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1175,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1197,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1207,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1209,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1218,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1240,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1250,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1252,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1261,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1283,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1293,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1295,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1304,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1326,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1336,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1338,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1347,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1369,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1379,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1381,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1390,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1412,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1422,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1424,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1433,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1455,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1465,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1467,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1476,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1498,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1508,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1510,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1519,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1541,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1551,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1553,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1562,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1584,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1594,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1596,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1605,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1627,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1637,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1639,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1648,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1670,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1680,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1682,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1691,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1713,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1723,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1725,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1734,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1756,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1766,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1768,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1777,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1799,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1809,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1811,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1820,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1842,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1852,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1854,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1863,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1885,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1895,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1897,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1906,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1928,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1938,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1940,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1949,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
1971,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
1981,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
1983,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
1992,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
2014,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
2024,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
2026,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
2035,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
2057,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
2067,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
2069,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
2078,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
2100,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
2110,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
2112,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
2121,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
