ts,symbol,condition_id,token_id_up,token_id_down,up_price,down_price,up_best_bid,up_best_ask,down_best_bid,down_best_ask,up_spread,down_spread,up_bid_depth,up_ask_depth,down_bid_depth,down_ask_depth,elapsed_pct,remaining_sec,arb_profit,up_trade_count,down_trade_count,total_volume,vol_bucket,trend_bucket,rv60,eff60,prob_up,dir_60pct,dir_80pct,dir_90pct,prob_008,prob_012,prob_020,market_start_ts,market_end_ts
2026-03-08T11:55:45.055600+00:00,BTC,0x1fb98314d619d6cdc029d76ef800b9f8230045cd528b645ac3d6e1cfbe22e928,108027145335025281145802725540825864099084518515223863011599110130348714416003,95295479215167922582460824351032986892391851551435372249696756728862447704493,0.725,0.275,0.72,0.73,0.27,0.28,0.010000000000000009,0.010000000000000009,1501.39,1216.77,1216.77,1501.39,0.7167,254.9,,5,17,14755.463669000043,HighVol,Range,3.552666,0.0271,0.644,0.644,0.662,0.671,0.44,0.56,0.71,2026-03-08T11:45:00+00:00,2026-03-08T12:00:00+00:00
2026-03-08T11:56:45.221759+00:00,BTC,0x1fb98314d619d6cdc029d76ef800b9f8230045cd528b645ac3d6e1cfbe22e928,108027145335025281145802725540825864099084518515223863011599110130348714416003,95295479215167922582460824351032986892391851551435372249696756728862447704493,0.785,0.215,0.79,0.8,0.2,0.21,0.010000000000000009,0.009999999999999981,1122.59,526.08,526.08,1122.59,0.7836,194.8,,25,25,34865.93491099999,HighVol,Range,4.087301,0.0213,0.6824,0.6824,0.7052,0.7166,0.44,0.56,0.71,2026-03-08T11:45:00+00:00,2026-03-08T12:00:00+00:00
2026-03-08T11:58:18.375116+00:00,BTC,0x1fb98314d619d6cdc029d76ef800b9f8230045cd528b645ac3d6e1cfbe22e928,108027145335025281145802725540825864099084518515223863011599110130348714416003,95295479215167922582460824351032986892391851551435372249696756728862447704493,0.9,0.1,0.9,0.91,0.09,0.1,0.010000000000000009,0.010000000000000009,1258.32,1354.8600000000001,1354.8600000000001,1258.32,0.8871,101.6,,25,25,34865.93491099999,HighVol,Trend,5.528084,0.0396,0.852,0.852,0.896,0.918,0.36,0.47,0.63,2026-03-08T11:45:00+00:00,2026-03-08T12:00:00+00:00
2026-03-08T11:59:18.545926+00:00,BTC,0x1fb98314d619d6cdc029d76ef800b9f8230045cd528b645ac3d6e1cfbe22e928,108027145335025281145802725540825864099084518515223863011599110130348714416003,95295479215167922582460824351032986892391851551435372249696756728862447704493,0.895,0.105,0.87,0.9,0.1,0.13,0.030000000000000027,0.03,326.62,248.27,248.27,326.62,0.9539,41.5,,25,25,50916.87131299993,HighVol,Range,12.07926,0.0022,0.7528,0.7528,0.7844,0.8002,0.44,0.56,0.71,2026-03-08T11:45:00+00:00,2026-03-08T12:00:00+00:00
2026-03-08T12:00:18.563195+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.445,0.555,0.44,0.45,0.55,0.56,0.010000000000000009,0.010000000000000009,2144.16,1485.95,1485.95,2144.16,0.0206,881.4,,6,1,2245.196939999977,HighVol,Trend,15.385601,0.0188,0.4516,0.4516,0.4456,0.4425,0.36,0.47,0.63,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:01:18.582589+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.585,0.415,0.59,0.6,0.4,0.41,0.010000000000000009,0.009999999999999953,1215.49,1440.4,1440.4,1215.49,0.0873,821.4,,10,2,2245.196939999977,LowVol,Range,10.179728,0.0066,0.5612,0.5612,0.5688,0.5727,0.65,0.74,0.87,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:02:20.377105+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.59,0.41,0.6,0.61,0.39,0.4,0.010000000000000009,0.010000000000000009,1634.2,1351.22,1351.22,1634.2,0.156,759.6,,10,2,2245.196939999977,LowVol,Range,1.749514,0.0073,0.5648,0.5648,0.5729,0.5769,0.65,0.74,0.87,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:03:20.393280+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.745,0.255,0.74,0.75,0.25,0.26,0.010000000000000009,0.010000000000000009,593.1800000000001,3900.2599999999998,3900.2599999999998,593.1800000000001,0.2227,699.6,,10,2,2245.196939999977,LowVol,Range,2.895283,0.0183,0.6764,0.6764,0.6985,0.7095,0.65,0.74,0.87,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:04:20.407928+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.775,0.225,0.78,0.79,0.21,0.22,0.010000000000000009,0.010000000000000009,1909.07,2076.92,2076.92,1909.07,0.2893,639.6,,10,2,2245.196939999977,LowVol,Range,4.560584,0.0203,0.698,0.698,0.7228,0.7351,0.65,0.74,0.87,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:05:20.421107+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.745,0.255,0.73,0.75,0.25,0.27,0.020000000000000018,0.020000000000000018,1310.3799999999999,778.82,778.82,1310.3799999999999,0.356,579.6,,10,2,2245.196939999977,HighVol,Range,6.063048,0.0132,0.6568,0.6568,0.6764,0.6862,0.44,0.56,0.71,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:06:20.438584+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.5,0.5,0.58,0.59,0.41,0.42,0.010000000000000009,0.010000000000000009,1179.03,575.14,575.14,1179.03,0.4227,519.6,,11,4,2245.196939999977,LowVol,Range,5.235431,0.0139,0.5,0.5,0.5,0.5,0.65,0.74,0.87,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:07:22.447354+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.475,0.525,0.47,0.48,0.52,0.53,0.010000000000000009,0.010000000000000009,1252.48,1215.91,1215.91,1252.48,0.4916,457.6,,11,4,2245.196939999977,LowVol,Range,2.640085,0.0036,0.482,0.482,0.4798,0.4786,0.65,0.74,0.87,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:08:22.465073+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.39,0.61,0.38,0.4,0.6,0.62,0.020000000000000018,0.020000000000000018,1600.25,1190.9,1190.9,1600.25,0.5583,397.5,,11,4,2245.196939999977,LowVol,Trend,1.314379,0.0291,0.4076,0.4076,0.3961,0.3903,0.52,0.63,0.8,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:09:22.478466+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.18,0.82,0.17,0.18,0.82,0.83,0.009999999999999981,0.010000000000000009,2359.45,1411.24,1411.24,2359.45,0.625,337.5,,11,4,20293.56492299993,LowVol,Trend,3.847331,0.0349,0.2312,0.2312,0.1976,0.1808,0.52,0.63,0.8,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:10:22.503700+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.99,0.01,0.0,0.99,0.01,1.0,0.0,0.0,0.0,14064.71,14064.71,0.0,0.6917,277.5,,11,4,20293.56492299993,HighVol,Range,14.947394,0.0071,0.8136,0.8136,0.8528,0.8724,0.44,0.56,0.71,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:11:22.521889+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.99,0.01,0.0,0.99,0.01,1.0,0.0,0.0,0.0,14041.199999999999,14041.199999999999,0.0,0.7584,217.5,,36,14,20293.56492299993,HighVol,Range,20.614014,0.0162,0.8136,0.8136,0.8528,0.8724,0.44,0.56,0.71,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:12:24.518757+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.99,0.01,0.0,0.99,0.01,1.0,0.0,0.0,0.0,14231.189999999999,14231.189999999999,0.0,0.8272,155.5,,36,14,38275.53822099997,HighVol,Range,18.683833,0.0164,0.8136,0.8136,0.8528,0.8724,0.44,0.56,0.71,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:13:24.540039+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.01,0.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,27664.35,27664.35,0.0,0.8939,95.5,,36,14,38275.53822099997,HighVol,Trend,18.181777,0.0305,0.0688,0.0688,0.0149,0.0,0.36,0.47,0.63,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:14:24.560672+00:00,BTC,0x285f3466c592c3f9322a2a46abb0f9bca7d41e8ae09e49139b76504a9b48a015,25959854289255865053221032393179582503744154399455474397030177443984400152868,49632437195073453468432563082191885868863835964986910455534900429887618145446,0.001,0.999,0.0,0.001,0.999,1.0,0.0,0.0,0.0,24575.85,24575.85,0.0,0.9606,35.4,,36,14,38275.53822099997,HighVol,Range,26.799943,0.0003,0.1806,0.1806,0.1407,0.1208,0.44,0.56,0.71,2026-03-08T12:00:00+00:00,2026-03-08T12:15:00+00:00
2026-03-08T12:15:24.574818+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.411,0.589,0.01,0.99,0.01,0.99,0.98,0.98,46526.21,45442.88,45442.88,46526.21,0.0273,875.4,,6,12,2070.5281759999993,HighVol,Trend,26.157698,0.0186,0.4217,0.4217,0.4119,0.407,0.36,0.47,0.63,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:16:24.590886+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.4,0.6,0.01,0.99,0.01,0.99,0.98,0.98,39752.83,39792.259999999995,39792.259999999995,39752.83,0.094,815.4,,6,12,2070.5281759999993,HighVol,Trend,17.58977,0.0242,0.412,0.412,0.401,0.3955,0.36,0.47,0.63,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:17:26.719246+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.53,0.47,0.01,0.99,0.01,0.99,0.98,0.98,41173.12,40673.94,40673.94,41173.12,0.163,753.3,,6,12,3016.087616999999,LowVol,Trend,6.663555,0.0739,0.5252,0.5252,0.5283,0.5299,0.52,0.63,0.8,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:18:26.740871+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.37,0.63,0.01,0.99,0.01,0.99,0.98,0.98,36915.32,35143.94,35143.94,36915.32,0.2297,693.3,,6,12,3016.087616999999,LowVol,Trend,1.40126,0.0645,0.3908,0.3908,0.3771,0.3703,0.52,0.63,0.8,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:19:26.757952+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.27,0.73,0.01,0.99,0.01,0.99,0.98,0.98,17934.17,15479.82,15479.82,17934.17,0.2964,633.2,,29,21,3016.087616999999,LowVol,Trend,2.569427,0.0221,0.3068,0.3068,0.2827,0.2706,0.52,0.63,0.8,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:20:26.774958+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.12,0.88,0.01,0.99,0.01,0.99,0.98,0.98,16490.17,12942.869999999999,12942.869999999999,16490.17,0.3631,573.2,,29,21,37299.53004199999,LowVol,Trend,3.99219,0.0397,0.1808,0.1808,0.1409,0.121,0.52,0.63,0.8,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:21:26.791429+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.06,0.94,0.01,0.99,0.01,0.99,0.98,0.98,16481.16,12338.480000000001,12338.480000000001,16481.16,0.4298,513.2,,29,21,37299.53004199999,HighVol,Range,8.555148,0.0093,0.2184,0.2184,0.1832,0.1656,0.44,0.56,0.71,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:22:29.011133+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.05,0.95,0.01,0.99,0.01,0.99,0.98,0.98,15153.57,11053.210000000001,11053.210000000001,15153.57,0.4989,451.0,,29,21,37299.53004199999,HighVol,Trend,12.559667,0.0324,0.104,0.104,0.0545,0.0297,0.36,0.47,0.63,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:23:29.035294+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.01,0.99,0.01,0.99,0.01,0.99,0.98,0.98,15173.19,8465.23,8465.23,15173.19,0.5656,391.0,,29,21,37299.53004199999,HighVol,Range,15.90121,0.0013,0.1864,0.1864,0.1472,0.1276,0.44,0.56,0.71,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:24:29.050847+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.01,0.99,0.01,0.99,0.01,0.99,0.98,0.98,14323.18,962.71,962.71,14323.18,0.6323,330.9,,34,16,37299.53004199999,HighVol,Trend,19.74748,0.0202,0.0688,0.0688,0.0149,0.0,0.36,0.47,0.63,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:25:29.071608+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.99,0.01,0.001,0.999,0.001,0.999,0.998,0.998,19033.59,7035.7,7035.7,19033.59,0.699,270.9,,34,16,37299.53004199999,HighVol,Range,23.508513,0.0183,0.8136,0.8136,0.8528,0.8724,0.44,0.56,0.71,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:26:29.089333+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.002,0.998,0.001,0.999,0.001,0.999,0.998,0.998,19066.29,6300.61,6300.61,19066.29,0.7657,210.9,,34,16,74935.10118199991,HighVol,Range,25.810728,0.0003,0.1813,0.1813,0.1414,0.1215,0.44,0.56,0.71,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:27:31.784660+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.004,0.996,0.001,0.999,0.001,0.999,0.998,0.998,19252.59,6160.8,6160.8,19252.59,0.8353,148.2,,34,16,74935.10118199991,HighVol,Range,27.899725,0.0003,0.1826,0.1826,0.1429,0.123,0.44,0.56,0.71,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:28:31.803996+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.999,0.001,0.001,1.0,0.0,0.999,0.0,0.0,19142.59,0.0,0.0,19142.59,0.902,88.2,,34,16,74935.10118199991,HighVol,Trend,28.090382,0.0414,0.9391,0.9391,0.994,1.0,0.36,0.47,0.63,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:29:31.823011+00:00,BTC,0xa9629440bb62ff1ffc81d0af3e536d4ec2f48bbb85a4549fb2ca8de6e8e82dd8,51834031568006450956972563431849236232718611856288372347517249899718195649830,29678269765382333269993830409855148020521373357265627558603269707477394596772,0.999,0.001,0.001,1.0,0.0,0.999,0.0,0.0,20569.26,0.0,0.0,20569.26,0.9687,28.2,,22,28,82623.20618799991,HighVol,Range,20.429517,0.0004,0.8194,0.8194,0.8593,0.8792,0.44,0.56,0.71,2026-03-08T12:15:00+00:00,2026-03-08T12:30:00+00:00
2026-03-08T12:30:31.843089+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.63,0.37,0.01,0.99,0.01,0.99,0.98,0.98,39700.79,40367.75,40367.75,39700.79,0.0354,868.2,,1,1,2692.521222,LowVol,Trend,11.602268,0.0231,0.6092,0.6092,0.6229,0.6297,0.52,0.63,0.8,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:31:31.859908+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.421,0.579,0.01,0.99,0.01,0.99,0.98,0.98,40233.51,40714.27,40714.27,40233.51,0.1021,808.1,,1,1,2692.521222,LowVol,Trend,3.283277,0.0394,0.4336,0.4336,0.4253,0.4212,0.52,0.63,0.8,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:32:34.030939+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.56,0.44,,,,,,,,,,,0.1711,746.0,,1,1,2692.521222,LowVol,Range,2.16091,0.0,0.5432,0.5432,0.5486,0.5513,0.65,0.74,0.87,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:33:34.050015+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.63,0.37,0.01,0.99,0.01,0.99,0.98,0.98,36000.71,36056.92,36056.92,36000.71,0.2378,685.9,,1,1,2692.521222,LowVol,Trend,1.666836,0.0211,0.6092,0.6092,0.6229,0.6297,0.52,0.63,0.8,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:34:34.068044+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.28,0.72,0.01,0.99,0.01,0.99,0.98,0.98,13774.560000000001,17897.97,17897.97,13774.560000000001,0.3045,625.9,,1,1,2692.521222,LowVol,Range,2.48631,0.0168,0.3416,0.3416,0.3218,0.3119,0.65,0.74,0.87,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:35:34.083564+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.251,0.749,0.01,0.99,0.01,0.99,0.98,0.98,12975.29,16778.97,16778.97,12975.29,0.3712,565.9,,12,4,23424.837506999942,LowVol,Trend,3.614815,0.021,0.2908,0.2908,0.2647,0.2516,0.52,0.63,0.8,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:36:34.099891+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.17,0.83,0.01,0.99,0.01,0.99,0.98,0.98,11965.289999999999,16048.970000000001,16048.970000000001,11965.289999999999,0.4379,505.9,,12,4,23424.837506999942,LowVol,Range,4.543484,0.0,0.2624,0.2624,0.2327,0.2179,0.65,0.74,0.87,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:37:36.082914+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.14,0.86,0.01,0.99,0.01,0.99,0.98,0.98,11717.21,15684.45,15684.45,11717.21,0.5068,443.9,,12,4,23424.837506999942,LowVol,Range,5.124981,0.0172,0.2408,0.2408,0.2084,0.1922,0.65,0.74,0.87,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:38:36.099859+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.17,0.83,0.01,0.99,0.01,0.99,0.98,0.98,11653.25,15617.95,15617.95,11653.25,0.5734,383.9,,12,4,31477.27893699996,LowVol,Range,6.037512,0.0172,0.2624,0.2624,0.2327,0.2179,0.65,0.74,0.87,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:39:36.115394+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.84,0.16,0.01,0.99,0.01,0.99,0.98,0.98,10845.029999999999,15503.64,15503.64,10845.029999999999,0.6401,323.9,,12,4,31477.27893699996,LowVol,Trend,6.235653,0.0196,0.7856,0.7856,0.8213,0.8391,0.52,0.63,0.8,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:40:36.129020+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.16,0.84,0.01,0.99,0.01,0.99,0.98,0.98,10598.630000000001,14391.64,14391.64,10598.630000000001,0.7068,263.9,,15,4,31477.27893699996,LowVol,Trend,6.168974,0.0201,0.2144,0.2144,0.1787,0.1609,0.52,0.63,0.8,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:41:36.149502+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.5,0.5,0.01,0.99,0.01,0.99,0.98,0.98,14117.019999999999,14700.78,14700.78,14117.019999999999,0.7735,203.9,,15,4,36886.26670199992,LowVol,Range,5.222949,0.0022,0.5,0.5,0.5,0.5,0.65,0.74,0.87,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
2026-03-08T12:42:38.196368+00:00,BTC,0x48ca68dba82ee7ae228c359298e8891d438547ab4f8a8ba2b46c3c42a4a16f5d,95100204582796845630620534076948215067960166998272329948176381792058097709621,79415289614181828053989317089703890747303538238147331792683083119744077902282,0.191,0.809,0.01,0.99,0.01,0.99,0.98,0.98,10920.79,14476.31,14476.31,10920.79,0.8424,141.8,,15,4,36886.26670199992,LowVol,Trend,4.701867,0.0255,0.2404,0.2404,0.208,0.1918,0.52,0.63,0.8,2026-03-08T12:30:00+00:00,2026-03-08T12:45:00+00:00
